climate,obstacle,orientation,heat_SP,cool_SP,load,sampling_method,num_inputs,cvrmse,model
0,0,0,19,24,heat_load [kWh/m2],LHS_maximin,2,0.0387657,dnn881
0,0,0,19,24,heat_load [kWh/m2],LHS_maximin,8,0.0669513,dnn881
0,0,0,19,24,heat_load [kWh/m2],mipt,2,0.0121674,dnn881
0,0,0,19,24,heat_load [kWh/m2],mipt,8,0.0425606,dnn881
0,0,0,19,24,heat_load [kWh/m2],mipt_full,2,0.0162187,dnn881
0,0,0,19,24,heat_load [kWh/m2],mipt_full,8,0.122075,dnn881
0,0,0,19,24,cool_load [kWh/m2],LHS_maximin,2,0.148142,dnn881
0,0,0,19,24,cool_load [kWh/m2],LHS_maximin,8,0.176477,dnn881
0,0,0,19,24,cool_load [kWh/m2],mipt,2,0.150394,dnn881
0,0,0,19,24,cool_load [kWh/m2],mipt,8,0.156514,dnn881
0,0,0,19,24,cool_load [kWh/m2],mipt_full,2,0.153709,dnn881
0,0,0,19,24,cool_load [kWh/m2],mipt_full,8,0.167259,dnn881
0,0,0,19,24,light_load [kWh/m2],LHS_maximin,2,0.0159202,dnn881
0,0,0,19,24,light_load [kWh/m2],LHS_maximin,8,0.0626287,dnn881
0,0,0,19,24,light_load [kWh/m2],mipt,2,0.0118017,dnn881
0,0,0,19,24,light_load [kWh/m2],mipt,8,0.0346297,dnn881
0,0,0,19,24,light_load [kWh/m2],mipt_full,2,0.0149947,dnn881
0,0,0,19,24,light_load [kWh/m2],mipt_full,8,0.0492903,dnn881
0,0,0,19,24,primary [kWh/m2],LHS_maximin,2,0.270051,dnn881
0,0,0,19,24,primary [kWh/m2],LHS_maximin,8,0.275982,dnn881
0,0,0,19,24,primary [kWh/m2],mipt,2,0.270112,dnn881
0,0,0,19,24,primary [kWh/m2],mipt,8,0.278067,dnn881
0,0,0,19,24,primary [kWh/m2],mipt_full,2,0.27059,dnn881
0,0,0,19,24,primary [kWh/m2],mipt_full,8,0.302918,dnn881
0,0,0,19,26,heat_load [kWh/m2],LHS_maximin,2,0.0128604,dnn881
0,0,0,19,26,heat_load [kWh/m2],LHS_maximin,8,0.0983092,dnn881
0,0,0,19,26,heat_load [kWh/m2],mipt,2,0.0134529,dnn881
0,0,0,19,26,heat_load [kWh/m2],mipt,8,0.0590945,dnn881
0,0,0,19,26,heat_load [kWh/m2],mipt_full,2,0.0156478,dnn881
0,0,0,19,26,heat_load [kWh/m2],mipt_full,8,0.0248023,dnn881
0,0,0,19,26,cool_load [kWh/m2],LHS_maximin,2,0.0987156,dnn881
0,0,0,19,26,cool_load [kWh/m2],LHS_maximin,8,0.103766,dnn881
0,0,0,19,26,cool_load [kWh/m2],mipt,2,0.102615,dnn881
0,0,0,19,26,cool_load [kWh/m2],mipt,8,0.133172,dnn881
0,0,0,19,26,cool_load [kWh/m2],mipt_full,2,0.101701,dnn881
0,0,0,19,26,cool_load [kWh/m2],mipt_full,8,0.102709,dnn881
0,0,0,19,26,light_load [kWh/m2],LHS_maximin,2,0.0154616,dnn881
0,0,0,19,26,light_load [kWh/m2],LHS_maximin,8,0.164054,dnn881
0,0,0,19,26,light_load [kWh/m2],mipt,2,0.0148799,dnn881
0,0,0,19,26,light_load [kWh/m2],mipt,8,0.0467843,dnn881
0,0,0,19,26,light_load [kWh/m2],mipt_full,2,0.0124756,dnn881
0,0,0,19,26,light_load [kWh/m2],mipt_full,8,0.0693394,dnn881
0,0,0,19,26,primary [kWh/m2],LHS_maximin,2,0.210058,dnn881
0,0,0,19,26,primary [kWh/m2],LHS_maximin,8,0.244034,dnn881
0,0,0,19,26,primary [kWh/m2],mipt,2,0.210271,dnn881
0,0,0,19,26,primary [kWh/m2],mipt,8,0.208731,dnn881
0,0,0,19,26,primary [kWh/m2],mipt_full,2,0.20644,dnn881
0,0,0,19,26,primary [kWh/m2],mipt_full,8,0.219016,dnn881
0,0,0,21,24,heat_load [kWh/m2],LHS_maximin,2,0.0276321,dnn881
0,0,0,21,24,heat_load [kWh/m2],LHS_maximin,8,0.103325,dnn881
0,0,0,21,24,heat_load [kWh/m2],mipt,2,0.0173131,dnn881
0,0,0,21,24,heat_load [kWh/m2],mipt,8,0.0504587,dnn881
0,0,0,21,24,heat_load [kWh/m2],mipt_full,2,0.0175914,dnn881
0,0,0,21,24,heat_load [kWh/m2],mipt_full,8,0.127847,dnn881
0,0,0,21,24,cool_load [kWh/m2],LHS_maximin,2,0.153471,dnn881
0,0,0,21,24,cool_load [kWh/m2],LHS_maximin,8,0.163572,dnn881
0,0,0,21,24,cool_load [kWh/m2],mipt,2,0.14928,dnn881
0,0,0,21,24,cool_load [kWh/m2],mipt,8,0.157936,dnn881
0,0,0,21,24,cool_load [kWh/m2],mipt_full,2,0.150054,dnn881
0,0,0,21,24,cool_load [kWh/m2],mipt_full,8,0.192316,dnn881
0,0,0,21,24,light_load [kWh/m2],LHS_maximin,2,0.0161532,dnn881
0,0,0,21,24,light_load [kWh/m2],LHS_maximin,8,0.606002,dnn881
0,0,0,21,24,light_load [kWh/m2],mipt,2,0.0142699,dnn881
0,0,0,21,24,light_load [kWh/m2],mipt,8,0.067835,dnn881
0,0,0,21,24,light_load [kWh/m2],mipt_full,2,0.0151362,dnn881
0,0,0,21,24,light_load [kWh/m2],mipt_full,8,0.0497878,dnn881
0,0,0,21,24,primary [kWh/m2],LHS_maximin,2,0.267731,dnn881
0,0,0,21,24,primary [kWh/m2],LHS_maximin,8,0.276736,dnn881
0,0,0,21,24,primary [kWh/m2],mipt,2,0.267199,dnn881
0,0,0,21,24,primary [kWh/m2],mipt,8,0.27021,dnn881
0,0,0,21,24,primary [kWh/m2],mipt_full,2,0.265988,dnn881
0,0,0,21,24,primary [kWh/m2],mipt_full,8,0.275767,dnn881
0,0,0,21,26,heat_load [kWh/m2],LHS_maximin,2,0.0224052,dnn881
0,0,0,21,26,heat_load [kWh/m2],LHS_maximin,8,0.208453,dnn881
0,0,0,21,26,heat_load [kWh/m2],mipt,2,0.0144997,dnn881
0,0,0,21,26,heat_load [kWh/m2],mipt,8,0.323109,dnn881
0,0,0,21,26,heat_load [kWh/m2],mipt_full,2,0.0180708,dnn881
0,0,0,21,26,heat_load [kWh/m2],mipt_full,8,0.0396573,dnn881
0,0,0,21,26,cool_load [kWh/m2],LHS_maximin,2,0.0994905,dnn881
0,0,0,21,26,cool_load [kWh/m2],LHS_maximin,8,0.141497,dnn881
0,0,0,21,26,cool_load [kWh/m2],mipt,2,0.100943,dnn881
0,0,0,21,26,cool_load [kWh/m2],mipt,8,0.100429,dnn881
0,0,0,21,26,cool_load [kWh/m2],mipt_full,2,0.0960976,dnn881
0,0,0,21,26,cool_load [kWh/m2],mipt_full,8,0.100559,dnn881
0,0,0,21,26,light_load [kWh/m2],LHS_maximin,2,0.0144644,dnn881
0,0,0,21,26,light_load [kWh/m2],LHS_maximin,8,0.0782774,dnn881
0,0,0,21,26,light_load [kWh/m2],mipt,2,0.0170035,dnn881
0,0,0,21,26,light_load [kWh/m2],mipt,8,0.0641348,dnn881
0,0,0,21,26,light_load [kWh/m2],mipt_full,2,0.0137918,dnn881
0,0,0,21,26,light_load [kWh/m2],mipt_full,8,0.0451351,dnn881
0,0,0,21,26,primary [kWh/m2],LHS_maximin,2,0.204229,dnn881
0,0,0,21,26,primary [kWh/m2],LHS_maximin,8,0.266833,dnn881
0,0,0,21,26,primary [kWh/m2],mipt,2,0.206771,dnn881
0,0,0,21,26,primary [kWh/m2],mipt,8,0.21964,dnn881
0,0,0,21,26,primary [kWh/m2],mipt_full,2,0.206328,dnn881
0,0,0,21,26,primary [kWh/m2],mipt_full,8,0.216779,dnn881
0,0,45,19,24,heat_load [kWh/m2],LHS_maximin,2,0.0411915,dnn881
0,0,45,19,24,heat_load [kWh/m2],LHS_maximin,8,0.0785893,dnn881
0,0,45,19,24,heat_load [kWh/m2],mipt,2,0.013282,dnn881
0,0,45,19,24,heat_load [kWh/m2],mipt,8,0.309505,dnn881
0,0,45,19,24,heat_load [kWh/m2],mipt_full,2,0.0167585,dnn881
0,0,45,19,24,heat_load [kWh/m2],mipt_full,8,0.0345028,dnn881
0,0,45,19,24,cool_load [kWh/m2],LHS_maximin,2,0.149866,dnn881
0,0,45,19,24,cool_load [kWh/m2],LHS_maximin,8,0.149222,dnn881
0,0,45,19,24,cool_load [kWh/m2],mipt,2,0.150562,dnn881
0,0,45,19,24,cool_load [kWh/m2],mipt,8,0.147779,dnn881
0,0,45,19,24,cool_load [kWh/m2],mipt_full,2,0.156365,dnn881
0,0,45,19,24,cool_load [kWh/m2],mipt_full,8,0.189019,dnn881
0,0,45,19,24,light_load [kWh/m2],LHS_maximin,2,0.0135293,dnn881
0,0,45,19,24,light_load [kWh/m2],LHS_maximin,8,0.0269798,dnn881
0,0,45,19,24,light_load [kWh/m2],mipt,2,0.0145987,dnn881
0,0,45,19,24,light_load [kWh/m2],mipt,8,0.0907634,dnn881
0,0,45,19,24,light_load [kWh/m2],mipt_full,2,0.0150767,dnn881
0,0,45,19,24,light_load [kWh/m2],mipt_full,8,0.0873359,dnn881
0,0,45,19,24,primary [kWh/m2],LHS_maximin,2,0.266638,dnn881
0,0,45,19,24,primary [kWh/m2],LHS_maximin,8,0.305828,dnn881
0,0,45,19,24,primary [kWh/m2],mipt,2,0.263168,dnn881
0,0,45,19,24,primary [kWh/m2],mipt,8,0.305112,dnn881
0,0,45,19,24,primary [kWh/m2],mipt_full,2,0.268061,dnn881
0,0,45,19,24,primary [kWh/m2],mipt_full,8,0.268332,dnn881
0,0,45,19,26,heat_load [kWh/m2],LHS_maximin,2,0.0237416,dnn881
0,0,45,19,26,heat_load [kWh/m2],LHS_maximin,8,0.0741226,dnn881
0,0,45,19,26,heat_load [kWh/m2],mipt,2,0.0154797,dnn881
0,0,45,19,26,heat_load [kWh/m2],mipt,8,0.0587396,dnn881
0,0,45,19,26,heat_load [kWh/m2],mipt_full,2,0.0144868,dnn881
0,0,45,19,26,heat_load [kWh/m2],mipt_full,8,0.0549615,dnn881
0,0,45,19,26,cool_load [kWh/m2],LHS_maximin,2,0.10316,dnn881
0,0,45,19,26,cool_load [kWh/m2],LHS_maximin,8,0.0962321,dnn881
0,0,45,19,26,cool_load [kWh/m2],mipt,2,0.099759,dnn881
0,0,45,19,26,cool_load [kWh/m2],mipt,8,0.118491,dnn881
0,0,45,19,26,cool_load [kWh/m2],mipt_full,2,0.0975656,dnn881
0,0,45,19,26,cool_load [kWh/m2],mipt_full,8,0.0997455,dnn881
0,0,45,19,26,light_load [kWh/m2],LHS_maximin,2,0.0203447,dnn881
0,0,45,19,26,light_load [kWh/m2],LHS_maximin,8,0.154308,dnn881
0,0,45,19,26,light_load [kWh/m2],mipt,2,0.0168249,dnn881
0,0,45,19,26,light_load [kWh/m2],mipt,8,0.0890065,dnn881
0,0,45,19,26,light_load [kWh/m2],mipt_full,2,0.0125172,dnn881
0,0,45,19,26,light_load [kWh/m2],mipt_full,8,0.0782991,dnn881
0,0,45,19,26,primary [kWh/m2],LHS_maximin,2,0.205668,dnn881
0,0,45,19,26,primary [kWh/m2],LHS_maximin,8,0.207014,dnn881
0,0,45,19,26,primary [kWh/m2],mipt,2,0.206651,dnn881
0,0,45,19,26,primary [kWh/m2],mipt,8,0.237602,dnn881
0,0,45,19,26,primary [kWh/m2],mipt_full,2,0.207935,dnn881
0,0,45,19,26,primary [kWh/m2],mipt_full,8,0.206628,dnn881
0,0,45,21,24,heat_load [kWh/m2],LHS_maximin,2,0.0368217,dnn881
0,0,45,21,24,heat_load [kWh/m2],LHS_maximin,8,0.0860017,dnn881
0,0,45,21,24,heat_load [kWh/m2],mipt,2,0.0195376,dnn881
0,0,45,21,24,heat_load [kWh/m2],mipt,8,0.0404413,dnn881
0,0,45,21,24,heat_load [kWh/m2],mipt_full,2,0.0109699,dnn881
0,0,45,21,24,heat_load [kWh/m2],mipt_full,8,0.10254,dnn881
0,0,45,21,24,cool_load [kWh/m2],LHS_maximin,2,0.146215,dnn881
0,0,45,21,24,cool_load [kWh/m2],LHS_maximin,8,0.190103,dnn881
0,0,45,21,24,cool_load [kWh/m2],mipt,2,0.149898,dnn881
0,0,45,21,24,cool_load [kWh/m2],mipt,8,0.154865,dnn881
0,0,45,21,24,cool_load [kWh/m2],mipt_full,2,0.152903,dnn881
0,0,45,21,24,cool_load [kWh/m2],mipt_full,8,0.155986,dnn881
0,0,45,21,24,light_load [kWh/m2],LHS_maximin,2,0.0165711,dnn881
0,0,45,21,24,light_load [kWh/m2],LHS_maximin,8,0.175067,dnn881
0,0,45,21,24,light_load [kWh/m2],mipt,2,0.0124944,dnn881
0,0,45,21,24,light_load [kWh/m2],mipt,8,0.0921868,dnn881
0,0,45,21,24,light_load [kWh/m2],mipt_full,2,0.0128941,dnn881
0,0,45,21,24,light_load [kWh/m2],mipt_full,8,0.0842959,dnn881
0,0,45,21,24,primary [kWh/m2],LHS_maximin,2,0.262999,dnn881
0,0,45,21,24,primary [kWh/m2],LHS_maximin,8,0.270512,dnn881
0,0,45,21,24,primary [kWh/m2],mipt,2,0.262044,dnn881
0,0,45,21,24,primary [kWh/m2],mipt,8,0.297301,dnn881
0,0,45,21,24,primary [kWh/m2],mipt_full,2,0.270342,dnn881
0,0,45,21,24,primary [kWh/m2],mipt_full,8,0.267682,dnn881
0,0,45,21,26,heat_load [kWh/m2],LHS_maximin,2,0.0147803,dnn881
0,0,45,21,26,heat_load [kWh/m2],LHS_maximin,8,0.114042,dnn881
0,0,45,21,26,heat_load [kWh/m2],mipt,2,0.0137466,dnn881
0,0,45,21,26,heat_load [kWh/m2],mipt,8,0.118166,dnn881
0,0,45,21,26,heat_load [kWh/m2],mipt_full,2,0.0149598,dnn881
0,0,45,21,26,heat_load [kWh/m2],mipt_full,8,0.0528515,dnn881
0,0,45,21,26,cool_load [kWh/m2],LHS_maximin,2,0.10137,dnn881
0,0,45,21,26,cool_load [kWh/m2],LHS_maximin,8,0.148605,dnn881
0,0,45,21,26,cool_load [kWh/m2],mipt,2,0.0970099,dnn881
0,0,45,21,26,cool_load [kWh/m2],mipt,8,0.102549,dnn881
0,0,45,21,26,cool_load [kWh/m2],mipt_full,2,0.100973,dnn881
0,0,45,21,26,cool_load [kWh/m2],mipt_full,8,0.0989333,dnn881
0,0,45,21,26,light_load [kWh/m2],LHS_maximin,2,0.0134774,dnn881
0,0,45,21,26,light_load [kWh/m2],LHS_maximin,8,0.380348,dnn881
0,0,45,21,26,light_load [kWh/m2],mipt,2,0.0119223,dnn881
0,0,45,21,26,light_load [kWh/m2],mipt,8,0.0424296,dnn881
0,0,45,21,26,light_load [kWh/m2],mipt_full,2,0.0132076,dnn881
0,0,45,21,26,light_load [kWh/m2],mipt_full,8,0.0380525,dnn881
0,0,45,21,26,primary [kWh/m2],LHS_maximin,2,0.207832,dnn881
0,0,45,21,26,primary [kWh/m2],LHS_maximin,8,0.239545,dnn881
0,0,45,21,26,primary [kWh/m2],mipt,2,0.205873,dnn881
0,0,45,21,26,primary [kWh/m2],mipt,8,0.211522,dnn881
0,0,45,21,26,primary [kWh/m2],mipt_full,2,0.209181,dnn881
0,0,45,21,26,primary [kWh/m2],mipt_full,8,0.242022,dnn881
0,0,-45,19,24,heat_load [kWh/m2],LHS_maximin,2,0.0207704,dnn881
0,0,-45,19,24,heat_load [kWh/m2],LHS_maximin,8,0.0699462,dnn881
0,0,-45,19,24,heat_load [kWh/m2],mipt,2,0.0223747,dnn881
0,0,-45,19,24,heat_load [kWh/m2],mipt,8,0.0714517,dnn881
0,0,-45,19,24,heat_load [kWh/m2],mipt_full,2,0.0273144,dnn881
0,0,-45,19,24,heat_load [kWh/m2],mipt_full,8,0.0704052,dnn881
0,0,-45,19,24,cool_load [kWh/m2],LHS_maximin,2,0.191396,dnn881
0,0,-45,19,24,cool_load [kWh/m2],LHS_maximin,8,0.18849,dnn881
0,0,-45,19,24,cool_load [kWh/m2],mipt,2,0.186638,dnn881
0,0,-45,19,24,cool_load [kWh/m2],mipt,8,0.219521,dnn881
0,0,-45,19,24,cool_load [kWh/m2],mipt_full,2,0.191978,dnn881
0,0,-45,19,24,cool_load [kWh/m2],mipt_full,8,0.184327,dnn881
0,0,-45,19,24,light_load [kWh/m2],LHS_maximin,2,0.0120641,dnn881
0,0,-45,19,24,light_load [kWh/m2],LHS_maximin,8,0.504285,dnn881
0,0,-45,19,24,light_load [kWh/m2],mipt,2,0.0140938,dnn881
0,0,-45,19,24,light_load [kWh/m2],mipt,8,0.0522004,dnn881
0,0,-45,19,24,light_load [kWh/m2],mipt_full,2,0.0114476,dnn881
0,0,-45,19,24,light_load [kWh/m2],mipt_full,8,0.0523868,dnn881
0,0,-45,19,24,primary [kWh/m2],LHS_maximin,2,0.306889,dnn881
0,0,-45,19,24,primary [kWh/m2],LHS_maximin,8,0.314165,dnn881
0,0,-45,19,24,primary [kWh/m2],mipt,2,0.30658,dnn881
0,0,-45,19,24,primary [kWh/m2],mipt,8,0.346935,dnn881
0,0,-45,19,24,primary [kWh/m2],mipt_full,2,0.307529,dnn881
0,0,-45,19,24,primary [kWh/m2],mipt_full,8,0.309077,dnn881
0,0,-45,19,26,heat_load [kWh/m2],LHS_maximin,2,0.0372017,dnn881
0,0,-45,19,26,heat_load [kWh/m2],LHS_maximin,8,0.297413,dnn881
0,0,-45,19,26,heat_load [kWh/m2],mipt,2,0.0167482,dnn881
0,0,-45,19,26,heat_load [kWh/m2],mipt,8,0.0593281,dnn881
0,0,-45,19,26,heat_load [kWh/m2],mipt_full,2,0.021978,dnn881
0,0,-45,19,26,heat_load [kWh/m2],mipt_full,8,0.0736692,dnn881
0,0,-45,19,26,cool_load [kWh/m2],LHS_maximin,2,0.132392,dnn881
0,0,-45,19,26,cool_load [kWh/m2],LHS_maximin,8,0.132421,dnn881
0,0,-45,19,26,cool_load [kWh/m2],mipt,2,0.129789,dnn881
0,0,-45,19,26,cool_load [kWh/m2],mipt,8,0.133736,dnn881
0,0,-45,19,26,cool_load [kWh/m2],mipt_full,2,0.133347,dnn881
0,0,-45,19,26,cool_load [kWh/m2],mipt_full,8,0.140382,dnn881
0,0,-45,19,26,light_load [kWh/m2],LHS_maximin,2,0.0156897,dnn881
0,0,-45,19,26,light_load [kWh/m2],LHS_maximin,8,0.104541,dnn881
0,0,-45,19,26,light_load [kWh/m2],mipt,2,0.0136472,dnn881
0,0,-45,19,26,light_load [kWh/m2],mipt,8,0.0327515,dnn881
0,0,-45,19,26,light_load [kWh/m2],mipt_full,2,0.0115406,dnn881
0,0,-45,19,26,light_load [kWh/m2],mipt_full,8,0.0371993,dnn881
0,0,-45,19,26,primary [kWh/m2],LHS_maximin,2,0.251843,dnn881
0,0,-45,19,26,primary [kWh/m2],LHS_maximin,8,0.355262,dnn881
0,0,-45,19,26,primary [kWh/m2],mipt,2,0.243995,dnn881
0,0,-45,19,26,primary [kWh/m2],mipt,8,0.249639,dnn881
0,0,-45,19,26,primary [kWh/m2],mipt_full,2,0.249277,dnn881
0,0,-45,19,26,primary [kWh/m2],mipt_full,8,0.252065,dnn881
0,0,-45,21,24,heat_load [kWh/m2],LHS_maximin,2,0.0173889,dnn881
0,0,-45,21,24,heat_load [kWh/m2],LHS_maximin,8,0.109569,dnn881
0,0,-45,21,24,heat_load [kWh/m2],mipt,2,0.0106179,dnn881
0,0,-45,21,24,heat_load [kWh/m2],mipt,8,0.0685556,dnn881
0,0,-45,21,24,heat_load [kWh/m2],mipt_full,2,0.018239,dnn881
0,0,-45,21,24,heat_load [kWh/m2],mipt_full,8,0.254074,dnn881
0,0,-45,21,24,cool_load [kWh/m2],LHS_maximin,2,0.184244,dnn881
0,0,-45,21,24,cool_load [kWh/m2],LHS_maximin,8,0.22141,dnn881
0,0,-45,21,24,cool_load [kWh/m2],mipt,2,0.187696,dnn881
0,0,-45,21,24,cool_load [kWh/m2],mipt,8,0.201922,dnn881
0,0,-45,21,24,cool_load [kWh/m2],mipt_full,2,0.184126,dnn881
0,0,-45,21,24,cool_load [kWh/m2],mipt_full,8,0.239588,dnn881
0,0,-45,21,24,light_load [kWh/m2],LHS_maximin,2,0.0119172,dnn881
0,0,-45,21,24,light_load [kWh/m2],LHS_maximin,8,0.121825,dnn881
0,0,-45,21,24,light_load [kWh/m2],mipt,2,0.0123103,dnn881
0,0,-45,21,24,light_load [kWh/m2],mipt,8,0.0944862,dnn881
0,0,-45,21,24,light_load [kWh/m2],mipt_full,2,0.0138072,dnn881
0,0,-45,21,24,light_load [kWh/m2],mipt_full,8,0.0737073,dnn881
0,0,-45,21,24,primary [kWh/m2],LHS_maximin,2,0.334888,dnn881
0,0,-45,21,24,primary [kWh/m2],LHS_maximin,8,0.314018,dnn881
0,0,-45,21,24,primary [kWh/m2],mipt,2,0.307865,dnn881
0,0,-45,21,24,primary [kWh/m2],mipt,8,0.311674,dnn881
0,0,-45,21,24,primary [kWh/m2],mipt_full,2,0.305329,dnn881
0,0,-45,21,24,primary [kWh/m2],mipt_full,8,0.312352,dnn881
0,0,-45,21,26,heat_load [kWh/m2],LHS_maximin,2,0.0247434,dnn881
0,0,-45,21,26,heat_load [kWh/m2],LHS_maximin,8,0.200869,dnn881
0,0,-45,21,26,heat_load [kWh/m2],mipt,2,0.0185234,dnn881
0,0,-45,21,26,heat_load [kWh/m2],mipt,8,0.0609873,dnn881
0,0,-45,21,26,heat_load [kWh/m2],mipt_full,2,0.0179482,dnn881
0,0,-45,21,26,heat_load [kWh/m2],mipt_full,8,0.0429275,dnn881
0,0,-45,21,26,cool_load [kWh/m2],LHS_maximin,2,0.129544,dnn881
0,0,-45,21,26,cool_load [kWh/m2],LHS_maximin,8,0.169308,dnn881
0,0,-45,21,26,cool_load [kWh/m2],mipt,2,0.13025,dnn881
0,0,-45,21,26,cool_load [kWh/m2],mipt,8,0.135752,dnn881
0,0,-45,21,26,cool_load [kWh/m2],mipt_full,2,0.134804,dnn881
0,0,-45,21,26,cool_load [kWh/m2],mipt_full,8,0.13798,dnn881
0,0,-45,21,26,light_load [kWh/m2],LHS_maximin,2,0.0122423,dnn881
0,0,-45,21,26,light_load [kWh/m2],LHS_maximin,8,0.101117,dnn881
0,0,-45,21,26,light_load [kWh/m2],mipt,2,0.0132183,dnn881
0,0,-45,21,26,light_load [kWh/m2],mipt,8,0.0248097,dnn881
0,0,-45,21,26,light_load [kWh/m2],mipt_full,2,0.0154951,dnn881
0,0,-45,21,26,light_load [kWh/m2],mipt_full,8,0.0572491,dnn881
0,0,-45,21,26,primary [kWh/m2],LHS_maximin,2,0.252523,dnn881
0,0,-45,21,26,primary [kWh/m2],LHS_maximin,8,0.303678,dnn881
0,0,-45,21,26,primary [kWh/m2],mipt,2,0.250441,dnn881
0,0,-45,21,26,primary [kWh/m2],mipt,8,0.248298,dnn881
0,0,-45,21,26,primary [kWh/m2],mipt_full,2,0.283174,dnn881
0,0,-45,21,26,primary [kWh/m2],mipt_full,8,0.252923,dnn881
0,1,0,19,24,heat_load [kWh/m2],LHS_maximin,2,0.0150582,dnn881
0,1,0,19,24,heat_load [kWh/m2],LHS_maximin,8,0.095125,dnn881
0,1,0,19,24,heat_load [kWh/m2],mipt,2,0.0255842,dnn881
0,1,0,19,24,heat_load [kWh/m2],mipt,8,0.0500667,dnn881
0,1,0,19,24,heat_load [kWh/m2],mipt_full,2,0.00966748,dnn881
0,1,0,19,24,heat_load [kWh/m2],mipt_full,8,0.041969,dnn881
0,1,0,19,24,cool_load [kWh/m2],LHS_maximin,2,0.145549,dnn881
0,1,0,19,24,cool_load [kWh/m2],LHS_maximin,8,0.244753,dnn881
0,1,0,19,24,cool_load [kWh/m2],mipt,2,0.14756,dnn881
0,1,0,19,24,cool_load [kWh/m2],mipt,8,0.150497,dnn881
0,1,0,19,24,cool_load [kWh/m2],mipt_full,2,0.147018,dnn881
0,1,0,19,24,cool_load [kWh/m2],mipt_full,8,0.216876,dnn881
0,1,0,19,24,light_load [kWh/m2],LHS_maximin,2,0.0154141,dnn881
0,1,0,19,24,light_load [kWh/m2],LHS_maximin,8,0.288466,dnn881
0,1,0,19,24,light_load [kWh/m2],mipt,2,0.0138627,dnn881
0,1,0,19,24,light_load [kWh/m2],mipt,8,0.165561,dnn881
0,1,0,19,24,light_load [kWh/m2],mipt_full,2,0.0140751,dnn881
0,1,0,19,24,light_load [kWh/m2],mipt_full,8,0.150642,dnn881
0,1,0,19,24,primary [kWh/m2],LHS_maximin,2,0.263346,dnn881
0,1,0,19,24,primary [kWh/m2],LHS_maximin,8,0.267711,dnn881
0,1,0,19,24,primary [kWh/m2],mipt,2,0.259254,dnn881
0,1,0,19,24,primary [kWh/m2],mipt,8,0.259176,dnn881
0,1,0,19,24,primary [kWh/m2],mipt_full,2,0.26179,dnn881
0,1,0,19,24,primary [kWh/m2],mipt_full,8,0.263859,dnn881
0,1,0,19,26,heat_load [kWh/m2],LHS_maximin,2,0.0192367,dnn881
0,1,0,19,26,heat_load [kWh/m2],LHS_maximin,8,0.0968152,dnn881
0,1,0,19,26,heat_load [kWh/m2],mipt,2,0.0178539,dnn881
0,1,0,19,26,heat_load [kWh/m2],mipt,8,0.0596628,dnn881
0,1,0,19,26,heat_load [kWh/m2],mipt_full,2,0.0127232,dnn881
0,1,0,19,26,heat_load [kWh/m2],mipt_full,8,0.108863,dnn881
0,1,0,19,26,cool_load [kWh/m2],LHS_maximin,2,0.0982426,dnn881
0,1,0,19,26,cool_load [kWh/m2],LHS_maximin,8,0.129333,dnn881
0,1,0,19,26,cool_load [kWh/m2],mipt,2,0.0987863,dnn881
0,1,0,19,26,cool_load [kWh/m2],mipt,8,0.13523,dnn881
0,1,0,19,26,cool_load [kWh/m2],mipt_full,2,0.0967958,dnn881
0,1,0,19,26,cool_load [kWh/m2],mipt_full,8,0.136439,dnn881
0,1,0,19,26,light_load [kWh/m2],LHS_maximin,2,0.0143757,dnn881
0,1,0,19,26,light_load [kWh/m2],LHS_maximin,8,0.181302,dnn881
0,1,0,19,26,light_load [kWh/m2],mipt,2,0.0131308,dnn881
0,1,0,19,26,light_load [kWh/m2],mipt,8,0.0415674,dnn881
0,1,0,19,26,light_load [kWh/m2],mipt_full,2,0.0143571,dnn881
0,1,0,19,26,light_load [kWh/m2],mipt_full,8,0.0777223,dnn881
0,1,0,19,26,primary [kWh/m2],LHS_maximin,2,0.199708,dnn881
0,1,0,19,26,primary [kWh/m2],LHS_maximin,8,0.269229,dnn881
0,1,0,19,26,primary [kWh/m2],mipt,2,0.197602,dnn881
0,1,0,19,26,primary [kWh/m2],mipt,8,0.199716,dnn881
0,1,0,19,26,primary [kWh/m2],mipt_full,2,0.197446,dnn881
0,1,0,19,26,primary [kWh/m2],mipt_full,8,0.205906,dnn881
0,1,0,21,24,heat_load [kWh/m2],LHS_maximin,2,0.0145666,dnn881
0,1,0,21,24,heat_load [kWh/m2],LHS_maximin,8,0.231314,dnn881
0,1,0,21,24,heat_load [kWh/m2],mipt,2,0.0125868,dnn881
0,1,0,21,24,heat_load [kWh/m2],mipt,8,0.124581,dnn881
0,1,0,21,24,heat_load [kWh/m2],mipt_full,2,0.0229662,dnn881
0,1,0,21,24,heat_load [kWh/m2],mipt_full,8,0.0953218,dnn881
0,1,0,21,24,cool_load [kWh/m2],LHS_maximin,2,0.142052,dnn881
0,1,0,21,24,cool_load [kWh/m2],LHS_maximin,8,0.149608,dnn881
0,1,0,21,24,cool_load [kWh/m2],mipt,2,0.149884,dnn881
0,1,0,21,24,cool_load [kWh/m2],mipt,8,0.180655,dnn881
0,1,0,21,24,cool_load [kWh/m2],mipt_full,2,0.145723,dnn881
0,1,0,21,24,cool_load [kWh/m2],mipt_full,8,0.182009,dnn881
